0.0, 0.0, 20.0
0.4444, 6.894, 11.5
0.8889, 10.57, 5.403
1.333, 11.95, 1.036
1.778, 11.68, -2.092
2.222, 10.22, -4.334
2.667, 7.92, -5.94
3.111, 5.01, -7.091
3.556, 1.665, -7.915
4.0, -1.991, -8.506
